uID,Season,Grid,Species,ID,Capture_type,Date_capture,Station,Trap_type,SVL_mm
1421,4,RE2,oa,RE2-4(245)0(4)3,Marked,14/12/2018,a4,Pitfall,58
1422,4,RE2,oa,RE2-3530,Marked,14/12/2018,a1,Pitfall,49.5
1423,5,RE1,op,RE1-5250,Marked,29/10/2019,a1,Onduline,35
1424,5,RE1,op,RE1-5340,Marked,29/10/2019,a1,Onduline,39
1425,5,RE1,op,RE1-5320m,Marked,29/10/2019,b4,Onduline,53
1426,5,RE1,op,RE1-0035,Marked,29/10/2019,c4,Onduline,68
1427,5,RE1,op,RE1-2203,Marked,29/10/2019,e3,Onduline,59
1428,5,RE1,op,RE1-0453,Marked,2/11/2019,a1,Pitfall,57
1429,5,RE1,op,RE1-0452f,Marked,2/11/2019,b1,Pitfall,51
1430,5,RE1,op,RE1-0451,Marked,2/11/2019,b4,Pitfall,51
1431,5,RE1,op,RE1-5105,Marked,2/11/2019,b3,Pitfall,54
1432,5,RE1,op,RE1-01(34)0,Marked,2/11/2019,d3,Pitfall,67
1433,5,RE1,op,RE1-5102,Marked,2/11/2019,d3,Pitfall,56
1434,5,RE1,op,RE1-5103,Marked,2/11/2019,d3,Pitfall,54
1435,5,RE1,oa,RE1-005(35),Marked,5/11/2019,d5,Pitfall,60
1436,5,RE1,oa,RE1-0300F,Marked,2/11/2019,d6,Pitfall,60
1437,5,RE1,oa,RE1-2220,Marked,2/11/2019,e6,Pitfall,64
1438,5,RE1,oa,RE1-0044,Marked,2/11/2019,d1,Pitfall,
1439,5,RE1,oa,RE1-0004,Marked,2/11/2019,c1,Pitfall,60
1440,5,RE1,oa,RE1-0045,Marked,2/11/2019,c1,Pitfall,58
1441,5,RE1,oa,RE1-0435,Marked,3/11/2019,d1,Pitfall,56
1442,5,RE1,oa,RE1-3020,Marked,3/11/2019,d6,Pitfall,61
1443,5,RE1,oa,RE1-0443,Marked,3/11/2019,a4,Pitfall,
1444,5,RE1,oa,RE1-5004,Marked,3/11/2019,b1,Pitfall,59
1445,5,RE1,oa,RE1-3040,Marked,5/11/2019,d6,Pitfall,61
1446,5,RE1,op,RE1-0431f,Marked,5/11/2019,d6,Onduline,58
1447,5,RE1,op,RE1-5100,Marked,5/11/2019,d4,Onduline,56
1448,5,RE1,op,RE1-0023,Marked,5/11/2019,c3,Pitfall,67
1449,5,RE1,op,RE1-5104,Marked,5/11/2019,a2,Pitfall,55
1450,5,RE1,op,RE1-4403,Marked,5/11/2019,b2,Pitfall,55
1451,5,RE2,op,RE2-5502op,Marked,24/10/2019,a6,Onduline,52
1452,5,RE2,oa,RE2-5503,Marked,24/10/2019,c5,Pitfall,51
1453,5,RE2,op,RE2-5504,Marked,24/10/2019,e5,Onduline,62
1454,5,RE2,op,RE2-000(34),Marked,24/10/2019,f5,Onduline,56
1455,5,RE2,op,RE2-5501jop,Marked,24/10/2019,f5,Onduline,41
1456,5,RE2,op,RE2-0005,Marked,24/10/2019,e6,Onduline,55
1457,5,RE2,op,RE2-0304f,Marked,24/10/2019,a3,Onduline,62
1458,5,RE2,oa,RE2-0003,Marked,24/10/2019,b3,Pitfall,50
1459,5,RE2,op,RE2-5404,Marked,24/10/2019,e3,Onduline,42
1460,5,RE2,op,RE2-5415,Marked,24/10/2019,f4,Onduline,59
1461,5,RE2,oa,RE2-2000,Marked,24/10/2019,f3,Pitfall,57
1462,5,RE2,oa,RE2-0235,Marked,24/10/2019,f1,Pitfall,57
1463,5,RE2,wm,S5-RE2-1,Marked,24/10/2019,e1,Onduline,56
1464,5,RE2,op,RE2-(2345)52(12),Marked,24/10/2019,b2,Onduline,62
1465,5,RE2,op,RE2-2320,Marked,24/10/2019,a1,Onduline,61
1466,5,RE2,op,RE2-5405,Marked,26/10/2019,a6,Pitfall,41
1467,5,RE2,oa,RE2-5201,Marked,26/10/2019,f6,Pitfall,51
1468,5,RE2,oa,RE2-0(23)00,Marked,26/10/2019,b5,Pitfall,63
1469,5,RE2,oa,RE2-0200,Marked,26/10/2019,b5,Pitfall,50
1470,5,RE2,op,RE2-5202,Marked,26/10/2019,b5,Pitfall,57
1471,5,RE2,op,RE2-0304,Marked,26/10/2019,a4,Pitfall,60
1472,5,RE2,oa,RE2-4(245)(23)(34),Marked,26/10/2019,b4,Pitfall,51
1473,5,RE2,oa,RE2-5203,Marked,26/10/2019,c4,Pitfall,54
1474,5,RE2,op,RE2-00(34)1,Marked,26/10/2019,d3,Pitfall,53
1475,5,RE2,op,RE2-5204,Marked,26/10/2019,e4,Pitfall,58
1476,5,RE2,oa,RE2-5220,Marked,26/10/2019,e1,Pitfall,52
1477,5,RE2,oa,RE2-0232,Marked,26/10/2019,a1,Pitfall,58
1478,5,RE2,oa,RE2-0(234)00,Marked,29/10/2019,e6,Pitfall,52
1479,5,RE2,oa,RE2-(23)(234)03,Marked,29/10/2019,e5,Pitfall,55
1480,5,RE2,op,RE2-5230,Marked,29/10/2019,c5,Pitfall,58
1481,5,RE2,op,RE2-5240,Marked,29/10/2019,c2,Pitfall,41
1482,5,RE2,op,RE2-5330,Marked,2/11/2019,f6,Pitfall,48
1483,5,RE2,op,RE2-5302,Marked,2/11/2019,f6,Pitfall,41
1484,5,RE2,oa,RE2-0330,Marked,2/11/2019,d5,Pitfall,55
1485,5,RE2,oa,RE2-5303,Marked,2/11/2019,d5,Pitfall,53
1486,5,RE2,op,RE2-5304,Marked,2/11/2019,d5,Pitfall,45
1487,5,RE2,op,RE2-0454,Marked,2/11/2019,c4,Pitfall,59
1488,5,RE2,op,RE2-5301,Marked,2/11/2019,e4,Pitfall,61
1489,5,RE2,op,RE2-5305,Marked,2/11/2019,e4,Pitfall,56
1490,5,RE2,oa,RE2-030(245),Marked,2/11/2019,f4,Pitfall,57
1491,5,RE2,op,RE2-5210,Marked,2/11/2019,e2,Pitfall,45
1492,5,RE2,wm,S5-RE2-2,Marked,2/11/2019,d1,Onduline,72
1493,5,RE2,op,RE2-0455b,Marked,2/11/2019,d1,Pitfall,45
1494,5,RE1,oa,RE1-005(35),Marked,3/11/2019,d5,Pitfall,
1495,5,RE1,oa,RE1-005(35),Marked,2/11/2019,d5,Pitfall,
1496,5,RE1,oa,RE1-0045,Marked,3/11/2019,c1,Pitfall,
1497,5,RE2,oa,RE2-0(23)00,Marked,29/10/2019,b5,Pitfall,
1498,5,RE2,oa,RE2-0(234)00,Marked,2/11/2019,a4,Pitfall,
1499,5,RE1,op,RE1-01(34)0,Marked,3/11/2019,d3,Pitfall,
1500,5,RE1,op,RE1-01(34)0,Marked,5/11/2019,d3,Pitfall,
1501,5,RE2,op,RE2-5504,Marked,2/11/2019,d4,Pitfall,
1502,5,RE2,op,RE2-000(34),Marked,26/10/2019,e4,Pitfall,
1503,5,RE2,op,RE2-5415,Marked,29/10/2019,f6,Pitfall,
1504,5,RE2,op,RE2-5415,Marked,2/11/2019,e4,Pitfall,
1505,5,RE2,op,RE2-2320,Marked,2/11/2019,a1,Pitfall,
1506,5,RE2,op,RE2-00(34)1,Marked,2/11/2019,e4,Pitfall,
1507,1,RE1,unidentified skink,,Observed,21/11/2017,d6,Onduline,
1508,1,RE2,op,,Observed,18/11/2017,b6,Onduline,
1509,1,RE2,op,,Observed,18/11/2017,a5,Onduline,
1510,1,RE2,unidentified skink,,Observed,18/11/2017,b4,Onduline,
1511,1,RE2,unidentified skink,,Observed,18/11/2017,c3,Onduline,
1512,1,RE2,op,,Observed,20/11/2017,a6,Pitfall,
1513,1,RE2,unidentified skink,,Observed,21/11/2017,b2,Onduline,
1514,1,RE2,unidentified skink,,Observed,21/11/2017,c2,Onduline,
1515,2,RE1,op,,Observed,7/01/2018,a4,Pitfall,
1516,2,RE1,unidentified skink,,Observed,10/01/2018,b1,Onduline,
1517,2,RE1,oa,,Observed,14/01/2018,c2,Pitfall,
1518,2,RE1,unidentified skink,,Observed,14/01/2018,c3,Pitfall,
1519,2,RE2,op,,Observed,6/01/2018,d6,Onduline,
1520,2,RE2,op,,Observed,6/01/2018,c3,Onduline,
1521,2,RE2,op,,Observed,6/01/2018,d3,Onduline,
1522,2,RE2,op,,Observed,6/01/2018,c4,Onduline,
1523,2,RE2,oa,,Observed,6/01/2018,a1,Onduline,
1524,2,RE2,op,,Observed,7/01/2018,c6,Onduline,
1525,2,RE2,op,,Observed,9/01/2018,f5,Onduline,
1526,2,RE2,op,,Observed,10/01/2018,e5,Onduline,
1527,2,RE2,oa,,Observed,14/01/2018,b4,Pitfall,
1528,2,RE2,unidentified skink,,Observed,14/01/2018,a1,Onduline,
1529,3,RE1,unidentified skink,,Observed,3/04/2018,b2,Onduline,
1530,3,RE1,unidentified skink,,Observed,3/04/2018,b3,Onduline,
1531,3,RE1,unidentified skink,,Observed,3/04/2018,,,
1532,3,RE2,op,,Observed,6/04/2018,f4,Onduline,
1533,3,RE2,op,,Observed,6/04/2018,e3,Onduline,
1534,3,RE2,op,,Observed,6/04/2018,d4,Onduline,
1535,3,RE2,op,,Observed,6/04/2018,b3,Onduline,
1536,3,RE2,op,,Observed,6/04/2018,a4,Onduline,
1537,3,RE2,oa,,Observed,6/04/2018,a4,Onduline,
1538,3,RE1,op,,Observed,7/04/2018,f2,Onduline,
1539,3,RE1,oa,,Observed,7/04/2018,e6,Pitfall,
1540,3,RE2,unidentified skink,,Observed,9/04/2018,c2,Onduline,
1541,3,RE2,unidentified skink,,Observed,9/04/2018,e2,Onduline,
1542,3,RE2,unidentified skink,,Observed,9/04/2018,c4,Onduline,
1543,3,RE2,op,,Observed,9/04/2018,b6,Onduline,
1544,3,RE1,oa,,Observed,9/04/2018,b4,Onduline,
1545,3,RE1,op,,Observed,4/04/2018,b2,Onduline,
1546,3,RE1,op,,Observed,4/04/2018,d5,Onduline,
1547,3,RE2,op,,Observed,10/04/2018,d5,Onduline,
1548,3,RE2,op,,Observed,12/04/2018,c6,Onduline,
1549,3,RE2,op,,Observed,12/04/2018,d6,Onduline,
1550,3,RE2,op,,Observed,12/04/2018,b4,Onduline,
1551,3,RE2,op,,Observed,12/04/2018,c5,Onduline,
1552,3,RE2,op,,Observed,12/04/2018,d3,Onduline,
1553,3,RE2,op,,Observed,12/04/2018,c3,Onduline,
1554,3,RE2,op,,Observed,12/04/2018,c3,Onduline,
1555,3,RE2,op,,Observed,12/04/2018,f2,Onduline,
1556,3,RE2,op,,Observed,13/04/2018,b6,Onduline,
1557,3,RE2,op,,Observed,13/04/2018,b5,Onduline,
1558,3,RE2,op,,Observed,13/04/2018,e5,Onduline,
1559,3,RE2,op,,Observed,13/04/2018,f5,Onduline,
1560,3,RE2,op,,Observed,13/04/2018,c4,Onduline,
1561,3,RE2,op,,Observed,13/04/2018,a2,Onduline,
1562,3,RE2,op,,Observed,13/04/2018,b1,Onduline,
1563,3,RE2,op,,Observed,13/04/2018,b1,Onduline,
1564,3,RE2,op,,Observed,13/04/2018,b1,Onduline,
1565,3,RE2,op,,Observed,13/04/2018,d1,Onduline,
1566,3,RE2,op,,Observed,14/04/2018,f1,Onduline,
1567,3,RE2,op,,Observed,14/04/2018,b1,Onduline,
1568,3,RE2,op,,Observed,14/04/2018,e2,Onduline,
1569,3,RE2,op,,Observed,14/04/2018,f3,Onduline,
1570,3,RE2,op,,Observed,14/04/2018,d3,Onduline,
1571,3,RE2,op,,Observed,14/04/2018,c5,Onduline,
1572,3,RE2,op,,Observed,14/04/2018,e6,Onduline,
1573,3,RE2,op,,Observed,15/04/2018,c4,Onduline,
1574,3,RE2,op,,Observed,16/04/2018,f5,Onduline,
1575,3,RE2,op,,Observed,16/04/2018,e5,Onduline,
1576,3,RE2,op,,Observed,16/04/2018,c4,Onduline,
1577,3,RE2,unidentified skink,,Observed,16/04/2018,d4,Onduline,
1578,3,RE2,op,,Observed,16/04/2018,f3,Onduline,
1579,4,RE2,unidentified skink,,Observed,29/11/2018,a2,Onduline,
1580,4,RE2,wm,,Observed,29/11/2018,c1,Onduline,67
1581,4,RE2,oa,,Observed,29/11/2018,c5,Pitfall,
1582,4,RE2,oa,,Observed,30/11/2018,a1,Onduline,
1583,4,RE2,oa,,Observed,30/11/2018,a1,Onduline,
1584,4,RE2,oa,,Observed,30/11/2018,a3,Onduline,
1585,4,RE2,oa,,Observed,30/11/2018,c3,Onduline,
1586,4,RE2,oa,,Observed,30/11/2018,d5,Onduline,
1587,4,RE2,oa,,Observed,30/11/2018,e5,Onduline,
1588,4,RE2,wm,,Observed,30/11/2018,c1,Onduline,
1589,4,RE2,oa,,Observed,30/11/2018,c1,Onduline,
1590,4,RE2,oa,,Observed,30/11/2018,c5,Onduline,
1591,4,RE2,oa,,Observed,30/11/2018,b4,Onduline,
1592,4,RE2,oa,,Observed,30/11/2018,d3,Onduline,
1593,4,RE2,oa,,Observed,30/11/2018,f3,Onduline,
1594,4,RE1,op,,Observed,5/12/2018,a3,Onduline,
1595,4,RE1,op,,Observed,5/12/2018,c1,Onduline,
1596,4,RE1,op,,Observed,5/12/2018,d6,Onduline,
1597,4,RE1,op,,Observed,5/12/2018,d3,Onduline,
1598,4,RE1,oa,,Observed,5/12/2018,d4,Onduline,
1599,4,RE1,op,,Observed,5/12/2018,d5,Onduline,
1600,4,RE1,op,,Observed,5/12/2018,d5,Onduline,
1601,4,RE1,op,,Observed,5/12/2018,d4,Onduline,
1602,4,RE2,op,,Observed,5/12/2018,d6,Onduline,
1603,4,RE2,oa,,Observed,5/12/2018,b4,Onduline,
1604,4,RE2,unidentified skink,,Observed,4/12/2018,d2,Onduline,
1605,4,RE2,oa,,Observed,4/12/2018,f2,Onduline,
1606,4,RE2,oa,,Observed,4/12/2018,f6,Onduline,
1607,4,RE1,oa,,Observed,4/12/2018,a1,Onduline,
1608,4,RE1,unidentified skink,,Observed,4/12/2018,a3,Onduline,
1609,4,RE1,unidentified skink,,Observed,4/12/2018,d3,Onduline,
1610,4,RE1,unidentified skink,,Observed,4/12/2018,b1,Onduline,
1611,4,RE1,unidentified skink,,Observed,6/12/2018,c1,Onduline,
1612,4,RE1,unidentified skink,,Observed,6/12/2018,c1,Onduline,
1613,4,RE1,unidentified skink,,Observed,6/12/2018,d3,Onduline,
1614,4,RE2,op,,Observed,6/12/2018,a6,Onduline,
1615,4,RE2,unidentified lizard,,Observed,6/12/2018,b4,Onduline,
1616,4,RE2,unidentified lizard,,Observed,6/12/2018,c5,Onduline,
1617,4,RE2,unidentified lizard,,Observed,6/12/2018,c5,Onduline,
1618,4,RE2,oa,,Observed,6/12/2018,c4,Onduline,
1619,4,RE2,op,,Observed,6/12/2018,e2,Onduline,
1620,4,RE2,op,,Observed,6/12/2018,f1,Onduline,
1621,4,RE1,oa,,Observed,11/12/2018,b2,Onduline,
1622,4,RE1,unidentified skink,,Observed,11/12/2018,e4,Onduline,
1623,4,RE1,unidentified skink,,Observed,11/12/2018,b1,Onduline,
1624,4,RE1,op,,Observed,11/12/2018,d4,Onduline,
1625,4,RE1,op,,Observed,11/12/2018,d3,Onduline,
1626,4,RE1,unidentified skink,,Observed,11/12/2018,b2,Onduline,
1627,4,RE1,unidentified skink,,Observed,11/12/2018,b2,Onduline,
1628,4,RE2,unidentified skink,,Observed,11/12/2018,c4,Onduline,
1629,4,RE1,op,,Observed,12/12/2018,e2,Onduline,
1630,4,RE1,op,,Observed,12/12/2018,d4,Onduline,
1631,4,RE1,op,,Observed,12/12/2018,d4,Onduline,
1632,4,RE1,op,,Observed,12/12/2018,d3,Onduline,
1633,4,RE1,op,,Observed,12/12/2018,d3,Onduline,
1634,4,RE1,op,,Observed,12/12/2018,e1,Onduline,
1635,4,RE1,op,,Observed,12/12/2018,c1,Onduline,
1636,4,RE1,op,,Observed,12/12/2018,c1,Onduline,
1637,4,RE1,op,,Observed,13/12/2018,a1,Onduline,
1638,4,RE2,oa,,Observed,13/12/2018,b6,Onduline,
1639,4,RE1,op,,Observed,14/12/2018,b4,Onduline,
1640,4,RE1,unidentified skink,,Observed,14/12/2018,b5,Pitfall,
1641,4,RE2,oa,,Observed,14/12/2018,b6,Onduline,
1642,4,RE2,op,,Observed,14/12/2018,d6,Onduline,
1643,4,RE2,op,,Observed,14/12/2018,b3,Onduline,
1644,4,RE1,op,,Observed,15/12/2018,a4,Pitfall,45
1645,4,RE1,op,,Observed,17/12/2018,d4,Pitfall,
1646,5,RE2,oa,,Observed,24/10/2019,d3,Onduline,
1647,5,RE2,oa,,Observed,26/10/2019,d5,Onduline,
1648,5,RE2,oa,,Observed,26/10/2019,a3,Onduline,
1649,5,RE2,unidentified skink,,Observed,26/10/2019,d4,Onduline,
1650,5,RE2,oa,,Observed,29/10/2019,d1,Onduline,
1651,5,RE1,op,,Observed,29/10/2019,d4,Onduline,
1652,5,RE1,oa,,Observed,29/10/2019,e6,Onduline,
1653,5,RE2,oa,,Observed,2/11/2019,b1,Onduline,
1654,5,RE1,op,,Observed,2/11/2019,e6,Onduline,
1655,5,RE1,oa,,Observed,2/11/2019,e6,Onduline,
1656,5,RE1,op,,Observed,5/11/2019,d3,Onduline,
1657,5,RE1,oa,,Observed,5/11/2019,a4,Onduline,
1658,6,RE1,wm,S6-RE1-1,Marked,1/03/2020,a1,Pitfall,64
1659,6,RE1,wm,S6-RE1-2,Marked,2/03/2020,a1,Pitfall,68
1660,6,RE1,oa,RE1-0004f,Marked,2/03/2020,c1,Pitfall,55
1661,6,RE1,op,RE1-0(25)00,Marked,2/03/2020,c5,Pitfall,60
1662,6,RE1,op,RE1-03(34)3,Marked,2/03/2020,c5,Pitfall,63
1663,6,RE1,oa,RE1-5503,Marked,2/03/2020,b4,Pitfall,61
1664,6,RE1,op,RE1-(12)550,Marked,2/03/2020,c2,Pitfall,67
1665,6,RE1,oa,RE1-(234)4(234)5,Marked,2/03/2020,f1,Pitfall,60
1666,6,RE1,oa,RE1-5030,Marked,2/03/2020,e2,Pitfall,61
1667,6,RE1,op,,Observed,3/03/2020,d1,Onduline,
1668,6,RE1,oa,,Observed,3/03/2020,d6,Onduline,
1669,6,RE1,op,RE1-03(34)3,Marked,3/03/2020,c6,Pitfall,
1670,6,RE1,op,RE1-0431m,Marked,3/03/2020,c6,Pitfall,65
1671,6,RE1,oa,RE1-5520,Marked,3/03/2020,d3,Pitfall,46
1672,6,RE1,oa,RE1-5530,Marked,3/03/2020,b2,Pitfall,59
1673,6,RE1,oa,,Observed,4/03/2020,e1,Onduline,
1674,6,RE1,op,,Observed,4/03/2020,d6,Onduline,
1675,6,RE1,op,RE1-0451,Marked,4/03/2020,f4,Pitfall,58
1676,6,RE1,op,RE1-5103,Marked,4/03/2020,f4,Pitfall,61
1677,6,RE1,op,,Observed,5/03/2020,d6,Onduline,
1678,6,RE1,oa,RE1-0502,Marked,5/03/2020,e2,Pitfall,60
1679,6,RE1,oa,RE1-5500,Marked,5/03/2020,e2,Pitfall,59
1680,6,RE1,op,RE1-2005,Marked,5/03/2020,c1,Pitfall,65
1681,6,RE1,op,RE1-5250,Marked,5/03/2020,c1,Pitfall,51
1682,7,RE1,op,,Observed,29/11/2020,b3,Onduline,
1683,7,RE1,wm,,Observed,29/11/2020,a4,Onduline,
1684,7,RE1,op,,Observed,30/11/2020,c2,Onduline,
1685,7,RE1,op,,Observed,30/11/2020,c2,Onduline,
1686,7,RE1,op,,Observed,30/11/2020,a2,Onduline,
1687,7,RE1,op,,Observed,30/11/2020,b2,Onduline,
1688,7,RE1,op,,Observed,30/11/2020,b1,Onduline,
1689,7,RE1,oa,RE1-0004f,Marked,30/11/2020,b1,Pitfall,
1690,7,RE1,oa,RE1-005(35),Marked,30/11/2020,d4,Pitfall,65
1691,7,RE1,op,RE1-0054m,Marked,30/11/2020,a2,Pitfall,55
1692,7,RE1,oa,RE1-(23)002,Marked,30/11/2020,d1,Pitfall,
1693,7,RE1,op,RE1-(23)003,Marked,30/11/2020,a2,Pitfall,58
1694,7,RE1,op,RE1-(23)100,Marked,30/11/2020,a2,Onduline,68
1695,7,RE1,op,RE1-(23)004,Marked,30/11/2020,a3,Pitfall,51
1696,7,RE1,op,RE1-(24)203,Marked,30/11/2020,d3,Pitfall,68
1697,7,RE1,op,RE1-5550op,Marked,30/11/2020,a1,Pitfall,62
1698,7,RE1,op,,Observed,1/12/2020,c2,Onduline,
1699,7,RE1,wm,S7-RE1-1,Marked,1/12/2020,a4,Onduline,59
1700,7,RE1,op,,Observed,1/12/2020,e3,Onduline,
1701,7,RE1,wm,S7-RE1-2,Marked,1/12/2020,a5,Onduline,61
1702,7,RE1,op,,Observed,1/12/2020,d2,Onduline,
1703,7,RE1,op,,Observed,1/12/2020,d2,Onduline,
1704,7,RE1,op,,Observed,1/12/2020,c3,Onduline,
1705,7,RE1,op,RE1-00(12)3,Marked,1/12/2020,b3,Pitfall,67
1706,7,RE1,op,RE1-2(15)00,Marked,1/12/2020,b2,Pitfall,51
1707,7,RE1,op,RE1-5320f,Marked,1/12/2020,a5,Pitfall,62
1708,7,RE1,op,,Observed,2/12/2020,c1,Onduline,
1709,7,RE1,op,,Observed,2/12/2020,b2,Onduline,
1710,7,RE1,op,,Observed,2/12/2020,a4,Onduline,
1711,7,RE1,op,,Observed,2/12/2020,b4,Onduline,
1712,7,RE1,op,,Observed,2/12/2020,d1,Onduline,
1713,7,RE1,op,,Observed,2/12/2020,a5,Onduline,
1714,7,RE1,op,,Observed,2/12/2020,d1,Onduline,
1715,7,RE1,op,RE1-0040b,Marked,2/12/2020,a2,Pitfall,62
1716,7,RE1,op,RE1-(23)000,Marked,2/12/2020,b1,Pitfall,39
1717,7,RE1,unidentified skink,RE1-0(23)20,Marked,2/12/2020,a6,Pitfall,
1718,7,RE1,op,RE1-(23)200,Marked,2/12/2020,b1,Pitfall,53
1719,7,RE1,oa,RE1-0150,Marked,2/12/2020,d1,Pitfall,60
1720,7,RE1,oa,RE1-0305,Marked,2/12/2020,d6,Pitfall,62
1721,7,RE1,op,RE1-04(15)0,Marked,2/12/2020,a1,Pitfall,63
1722,7,RE1,op,RE1-0431f,Marked,2/12/2020,d6,Pitfall,63
1723,7,RE1,op,RE1-(23)003,Marked,2/12/2020,a2,Onduline,58
1724,7,RE1,op,RE1-2(15)00,Marked,2/12/2020,a2,Pitfall,51
1725,7,RE1,oa,,Observed,3/12/2020,d1,Onduline,
1726,7,RE1,op,,Observed,3/12/2020,d2,Onduline, 
1727,7,RE1,wm,,Observed,3/12/2020,e2,Onduline,
1728,7,RE1,oa,,Observed,3/12/2020,d3,Onduline,
1729,7,RE1,oa,,Observed,3/12/2020,e6,Onduline,
1730,7,RE1,op,,Observed,3/12/2020,c6,Pitfall,
1731,7,RE1,op,,Observed,3/12/2020,d5,Onduline,
1732,7,RE1,oa,RE1-0004f,Marked,3/12/2020,c1,Pitfall,
1733,7,RE1,op,RE1-0(12345)00,Marked,3/12/2020,d5,Pitfall,53
1734,7,RE1,op,RE1-(23)004,Marked,3/12/2020,a4,Pitfall,53
1735,7,RE1,oa,RE1-(23)020,Marked,3/12/2020,d5,Pitfall,47
1736,7,RE1,op,RE1-(23)030,Marked,3/12/2020,e5,Pitfall,
1737,7,RE1,op,RE1-(23)040,Marked,3/12/2020,a6,Pitfall,63
1738,7,RE1,op,RE1-0205,Marked,3/12/2020,a5,Pitfall,68
1739,7,RE1,op,RE1-0241,Marked,3/12/2020,a1,Pitfall,53
1740,7,RE1,op,RE1-0400,Marked,3/12/2020,c6,Pitfall,60
1741,7,RE1,op,RE1-0503,Marked,3/12/2020,c4,Pitfall,61
1742,7,RE1,oa,RE1-(23)005,Marked,3/12/2020,b1,Pitfall,60
1743,7,RE1,op,RE1-(25)000,Marked,3/12/2020,d5,Pitfall,65
1744,7,RE1,oa,RE1-3435,Marked,3/12/2020,d2,Pitfall,60
1745,8,RE1,wm,,Observed,23/03/2021,a4,Onduline,
1746,8,RE1,oa,,Observed,23/03/2021,a4,Pitfall,60
1747,8,RE1,op,,Observed,23/03/2021,b6,Onduline,
1748,8,RE1,wm,S8-RE1-1,Marked,23/03/2021,b5,Pitfall,57
1749,8,RE1,wm,,Observed,23/03/2021,c2,Onduline,
1750,8,RE1,op,,Observed,24/03/2021,b4,Pitfall,
1751,8,RE1,wm,,Observed,24/03/2021,b5,Onduline,
1752,8,RE1,wm,S8-RE1-2,Marked,24/03/2021,c5,Pitfall,67
1753,8,RE1,op,RE1-0035,Marked,24/03/2021,b4,Pitfall,70
1754,8,RE1,op,RE1-(35)200,Marked,24/03/2021,a1,Pitfall,57
1755,8,RE1,op,RE1-3200,Marked,24/03/2021,b1,Pitfall,57
1756,8,RE1,op,RE1-5550op,Marked,24/03/2021,b1,Pitfall,61
1757,8,RE1,wm,S8-RE1-3,Marked,25/03/2021,b2,Pitfall,55
1758,8,RE1,op,,Observed,25/03/2021,b3,Pitfall,
1759,8,RE1,op,RE1-003(24),Marked,25/03/2021,a2,Pitfall,45
1760,8,RE1,op,RE1-003(25),Marked,25/03/2021,b3,Pitfall,61
1761,8,RE1,op,RE1-00(24)51,Marked,25/03/2021,b3,Pitfall,54
1762,8,RE1,op,RE1-0241,Marked,25/03/2021,b1,Pitfall,56
1763,8,RE1,op,RE1-03(24)0,Marked,25/03/2021,b1,Pitfall,54
1764,8,RE1,op,RE1-(24)200 ,Marked,25/03/2021,b3,Pitfall,59
1765,8,RE1,op,RE1-(25)500,Marked,25/03/2021,c1,Pitfall,60
1766,8,RE1,op,RE1-2(24)00,Marked,25/03/2021,b1,Pitfall,53
1767,8,RE1,op,RE1-3(24)00,Marked,25/03/2021,b1,Pitfall,48
1768,8,RE1,op,,Observed,25/03/2021,e5,Pitfall,51
1769,8,RE1,op,,Observed,26/03/2021,d2,Onduline,
1770,8,RE1,wm,,Observed,26/03/2021,a4,Onduline,
1771,8,RE1,op,RE1-0035,Marked,26/03/2021,b4,Pitfall,70
1772,8,RE1,op,RE1-0532 ,Marked,26/03/2021,b4,Pitfall,
1773,8,RE1,op,RE1-0(24)(24)0,Marked,26/03/2021,b1,Pitfall,60
1774,8,RE1,op,RE1-0(24)30 ,Marked,26/03/2021,c2,Pitfall,45
1775,8,RE1,op,RE1-(25)00(25) ,Marked,26/03/2021,b4,Pitfall,65
1776,8,RE1,op,RE1-(25)004,Marked,26/03/2021,a4,Pitfall,55
1777,8,RE1,op,RE1-(25)030,Marked,26/03/2021,b4,Pitfall,58
1778,8,RE1,op,RE1-2(24)20 ,Marked,26/03/2021,b3,Pitfall,57
1779,8,RE1,op,RE1-2005,Marked,26/03/2021,d2,Pitfall,67
1780,8,RE1,oa,,Observed,27/03/2021,d4,Pitfall,
1781,8,RE1,oa,RE1-005(35),Marked,27/03/2021,d4,Pitfall,63
1782,8,RE1,op,RE1-0(35)40,Marked,27/03/2021,b2,Pitfall,61
1783,8,RE1,op,RE1-(23)000,Marked,27/03/2021,c1,Pitfall,51
1784,8,RE1,op,RE1-(24)330,Marked,27/03/2021,a4,Pitfall,60
1785,8,RE1,op,RE1-(24)430,Marked,27/03/2021,a5,Pitfall,53
1786,8,RE1,op,RE1-(25)00(25),Marked,27/03/2021,a4,Pitfall,65
1787,8,RE1,oa,RE1-2(23)20,Marked,27/03/2021,d2,Pitfall,56
1788,8,RE1,oa,RE1-2220,Marked,27/03/2021,f6,Pitfall,65
1789,8,RE1,oa,RE1-3(23)30,Marked,27/03/2021,e1,Pitfall,64
1790,8,RE1,op,RE1-3(24)00,Marked,27/03/2021,b1,Pitfall,48
1791,8,RE1,oa,RE1-4(23)40,Marked,27/03/2021,e2,Pitfall,53
1792,8,RE1,oa,RE1-5550oa,Marked,27/03/2021,d4,Pitfall,59
1793,6,RE2,op,,Observed,1/03/2020,b6,Onduline,
1794,6,RE2,op,,Observed,1/03/2020,c4,Onduline,
1795,6,RE2,op,,Observed,1/03/2020,c3,Pitfall,
